sentence	label
음악이 가득한 영쿡영화라면 필수감상목록	영화음악
자극적으로 표현할수 있다면.. 오로지 음악으로써 나에게 오르가즘을 느낄수있다고 해줬달까~~~?	영화음악
최고의 오케스트라 공연을 상영하는 건 좋지만 2013년 베를린필 송년음악회를 신년음악회로 바꾸고, Live 중계라고 홍보하면서 4만원이나 받는 건 좀 아닌 거 같다...	영화음악
골드핑거라는 제목과,007 명성에 비해서는 2프로 부족한 느낌이네요..주제가음악,멋진 스위스풍경..그리고,한국인 악당 모자날리기가 골드핑거를 살렸다고 봐요 ㅋㅋ 보릿고개 시절..선진국 영화 보는 느낌이란?	영화음악
아직도 기억이생생한 백영규님의음악 다시한번 감상하고싶네여!	영화음악
명작 색감의 활용과 중국 특유 느낌의 음악 다 훌륭하다	영화음악
마지막 4중주도 아주 볼만한 클래식 음악 영화이기도 하겠지	영화음악
감독이 째즈가수가 아니였다면 이런 영화는 만들 수 없었을 것이다. 멋진 음악다큐!	영화음악
인디음악 분위기에 맞춰 억지로 짜낸 스토리는 현실괴리적이기만 하다. 상류층 십대의 환각과 환상 ? 젊은시절에 파업전야를 만든 사람이 현실감각을 잃고 이유 있는 투쟁에서 이유없는 반항과 개인주의로 스스로의 역사성을 단절시킨 졸작이다.	영화음악
좋아하는 배우들이 나오고, 배경음악은 좋아하는 노영심님이 한. 너무 좋은 드라마. ^^ 그런데. 이 드라마 보고. 헤어진 사람에 마음 헛갈리는 분은 없기를 T T 드라마랑 현실은 다르니까요	영화음악
음악을 못느끼셨다면 영화의 20%만 보신겁니다.	영화음악
시사회로 봤는데요. 1편보다 스토리는 너무 막장이고, 음악도 너무 강하게 지르고 휘몰아치네요. 화려한 볼거리를 제외하고는... 실망이 크네요	영화음악
음악을 들으면서 눈물을 흘릴 수 있다는 것을 가르쳐준 비틀즈의 영화 정말 감동임!	영화음악
정말 재밌게 봤다. 또 보고싶어지는 영화. 예전 좀 더 순수했던 시절이 생각나서 감정이입이 더 되고. 정말 마사미는 이 영화에서 최고인거 같다. 한국 여배우 다 갔다줘도 난 이 영화에 숏컷 마사미랑은 절때 안바꾼다. 음악도 정말 마음에 듬. 추억 새록	영화음악
음악 영화를 좋아하는데, 스토리가 정말 괜춘한듯 하네요.좋은 영화 만들어 주세요...	영화음악
음악이 쓸데없이 시끄럽고 내용은 유치하다. 배우들의 발연기, 뻔한 내용... 시간이 아까운 영화.	영화음악
음악만으로도 충분히 매력적... 따뜻함과 쓸쓸함이 동시에..	영화음악
칼같을것 같은 사람이 의외로 허당일때 느끼는 묘한 친근감이 가득 배어난다. 분위기,음악,연기력,대사 명품 4중주.	영화음악
007시리즈 중 최고라고 생각...5번도 넘게 봤지만 다른 시리즈에서 느낄수 없는 스펙타클함과 멋진음악 그리고 개인적으로 최고의 제임스 본드라고 생각하는 티모시 달튼...나만의 최고의 영화	영화음악
실화도 아니고, 음악도 모두 만들었다는!!!!!!Here we go, Rock & Roll!!	영화음악
뭐가 재미있다는건지 스토리가 안되면 음악이라도 집중할수있게 해주던가 괴로왔음	영화음악
반전내용이가슴아팠고음악도너무좋았고무엇보다기무라타쿠야의연기가최고였던드라마♡	영화음악
전형적인 틀이라도 독특한 아이디어나 영상이 있다면 지루해지진 않을텐데, 예상대로 진행하고 예상한만큼도 못 보여준다. 전문연기자가 아니니 연기 못하는건 이해하더라도 연출이, 대사가 너무하다. 특히 음악나올때의 뮤비스러운 플레시백.	영화음악
포스터랑 음악이 이쁨ㅋㅋㅋ	영화음악
1.전체적스토리와 주연 제외 나머지 인물들의 연기가 너무 오글오글(특히 여자주인공 첫사랑역 남자 대박;;;)2.BGM이 너무 구림.피아노 음악 빼고 다른것들 내가 다 창피결론 : 오로지 야한장면 보는게 목적이면 성공, 그 외의 것을 기대한다면 실패	영화음악
음악 감독이 조니 그린우드였네요 그리고 리치 먹는 장면은 일반적으로 가장이 가운데 앉는데 케빈이 가장의 위치에 앉아있는 것은 케빈이 사실상 그의 악마성으로 집안을 장악하고 있다는 걸 보여주려는 연출이 아니었나 개인적으로 생각해봅니다	영화음악
배경음악과 영상은 멋지던데 생각보다 내용은 실망스럽군...도도한 크리스티아노	영화음악
정말이지 뛰쳐나오고 싶던영화, 음악은 그런대로 좋았다.	영화음악
망작맞네. 드라고가 링에서 반칙쓰면서 싸운것도 아닌데 록키랑 똑같이 주먹날리면서 싸우는데 소련국민들이 왜 갑자기 록키의 투지에 반해서 록키를 응원하냐 말도안된다 막판 소련고위층이 기립박수치는거 압권이네. 왜 최악의감독상과 최악의 음악상인지 이해감	영화음악
음악하는 혹은 예술가의 순수한 열정이 느껴져서 좋다. 심지어 재미도 있다. 당신이 락을 좋아하던 말던간에!!	영화음악
배경음악, 연출, 배우들이 너무 완벽하네요.	영화음악
완벽했다..틸다 스윈튼은 신비롭고 아름답고 톰 히들스턴은 조니뎁이 떠올랐다..음악좋고 메시지도 좋고~	영화음악
우선 배우들의 내면연기가 훌륭하고 감독의 세련된 연출과 음악때문에 보는 내내 눈과 귀가 즐겁다. 감각적인 영화. 예술가들이 좋아할 것 같음	영화음악
양동근의 내면연기가 돋보인다 거기다 외국어로 연기를 해야하고 몸도 잘 써야되니 그의 노력이 고스란히 보여 좋았다. 10점짜리 영화는 아니지만 10점을 줘도 아깝지 않은 영화. 배우들도 좋고 음악도 좋았다.	영화음악
70~80년대 락음악과 그시대상을 잘 버무려 만든 유쾌한 영화. 그런데 어딘가 지금 상황과도 다르지 않아 보이는...	영화음악
가정과 혁명, 사랑과 우정 -- 자칫 진부할 수도 있었던 소녀의 성장기를 엘르 패닝의 풍부한 연기와 시대적 낭만 속에 유기적으로 풀어낸 1시간 30분의 그림. 담담한 진행, 낙엽향 나는 음악, 그리고 충격적인 스토리의 삼박자에 넋을 잃었다.	영화음악
극 노잼 완전 음악성은 찾아볼수 없을 뿐더러 재미 감동도 없는 영화	영화음악
배우들은 좋았지만 역시나 ... 음악부터 스토리까지 정말 재미없네요 시간을 버렸습니다.	영화음악
스토리하고 음악이 잘맞아서 재미있었다...	영화음악
OOO기 영화 음악도 촌시럽고 전에 보던 플롯에 막장드라마	영화음악
시도 때도 없이 튀어나오는 음악들 때문에 몰입 곤란	영화음악
음악과 각본, 배우 열연까지 삼박자를 갖춘 영화. 강추!!!	영화음악
감독의 넘치는 기지와 센스, 미려한 영상과 아름다운 음악	영화음악
재미있는 시나리오와 음악의 환상적인 조합!	영화음악
둘의연기호흡이 장난아닐정도로 완벽했고 제일 가슴을 찡하게했던 장면은 한석규가 이제훈을 위해 심사위원한테 기회달라고 난리쳤을때가 제일소름돋더라...꼭진짜스승과 제자를 보는듯한 연기였다.나도 음악하는사람으로써 저런스승을 만나서 꿈을 이루고싶다.	영화음악
셰익스피어의 명작중 하나. 영상, 음악, 재연 등 모든게 거의 완벽했다. 특히 젊은이들은 헨리 5세와 자신을 돌아보며 감상하는 것을 추천한다.	영화음악
뭐이리늘려빼는지좋은배우들모아서졸작만든감독과 작가는각성하심이...툭하면슬로우화면 어울리지않은 효과음악정적 어두운화면 좋은것도한두번이지짜증나네요배우들이아깝네요 ㅜㅜ	영화음악
음악만 긴장있음.	영화음악
영화가 끝난후 텅비어버린 가슴..진실이 왜곡되는 정치적 이념의 송가..	역사/현실고증
사실 왜곡 한 스푼, 한쪽 시각 한 스푼	역사/현실고증
역사왜곡은 뭐 각색의 영역이라 그렇다치고 영화자체로도 참 B급 스런 쌈마이영화.그냥 머리를 비우고 멍하니 시간을 때우고 싶은게 아니라면 추천하진 않습니다	역사/현실고증
쓰레기. 살아있는 고증오류의 신화	역사/현실고증
마지막 너무 먹먹하고 슬프네요 부모님 울때 ㅜㅜ 영상미가 신선하고 괜찮았지만 미야자키님이 은퇴작으로 이걸 했더라면;;; 왜 왜곡 영화 만들어서...; 막판에 욕을 먹는지;;; 쩝	역사/현실고증
독실한 신자인 제 친구도 보고 별로라구 하네요. 종교적으로 왜곡된게 많다고... 전 종교 안믿어서 모르겠지만 영화 자체도 그리 긴장감 없고 좀 지루했습니다.	역사/현실고증
그냥 영화판 자서전이네.. 여러 고증을 하려는 점은 훌륭하나 일반인이 이 영화를 볼 이유가 전혀 없고 결정적으로 추상 표현주의 작품에 대해 경멸을 갖게 됐다	역사/현실고증
고증거친 화면과 배경음악, 탄탄한 시나리오로..	역사/현실고증
묻지도 따지지도 않고, 일본 /2차세계대전/ 감동적인이야기 세가지 키워드만 봐도 각 나온다. 당시 상황에 비록침략국이었을지라도 어린아이들은 피해자였을수있다고좋게 생각하려해도 사과없이 오히려 역사를 왜곡하려는 그네들이 만든 영화라니 심히 의도가 의심된다	역사/현실고증
오늘 다큐멘터리랑 비교해 보면서 진짜 실제 상황이랑 똑같아서 엄청 놀랬다.. 너무 사실적인 고증이 재미를 반감시키지만.. 북베트남군의 용기는 정말 대단했다.. 10중 8,9 죽을 줄 알면서도.. 우리는 저럴 수 있을까?	역사/현실고증
역사부정과 역사왜곡 국가의 만남. 내용도 그다지...	역사/현실고증
어느순간 그냥 '뭐지? 헐 역사적 배경은 당연히 알고 있지만 이건아니다	역사/현실고증
정말 끔찍하게 암걸리는 영화였다제목을 병림픽이라고 하지그나마 대통령이랑 유해진역할이 암 안걸렸음그리고 주인공남자는 왜 안걸리냐 버프받았냐캐릭터 거의 전부가 다 극혐이였음 근데 그게고증이 잘되보이긴함 우리나라 영화라서	역사/현실고증
이거이거, 왜곡이 너무 심하다?	역사/현실고증
논란 여부를 떠나 영화 자체가 재미없음. 차라리 영화에서도 언급되었던 안창남이 영화로 제작되었다면 더 좋았을 것을. 객관적 사실에 바탕으로 한 것에 가미된 픽션이 너무나도 어처구니가 없음. 그로 인해 왜곡된 역사를 사실로 인식하는 사람들도 있음	역사/현실고증
역사왜곡 정말 할말이없음	역사/현실고증
공중파 방송국은 반성좀 하자. 이런게 드라마지. 막장, 역사왜곡 따위 그만하고...	역사/현실고증
개연성없는 전개, 상황에 맞지않는 대사, 거기다 왜곡된 역사인식까지. 정말 엉망진창	역사/현실고증
곰TV들어갓다 자동으로 재생되길레 봤는대 역사왜곡이 심각함.우리나라나 남에껄 자기들꺼라 홍보하네....황당무게하다 못해 역겨움....초반 15분만 약간 코믹하게 웃겼고 나머진 역사날조의 일본우익놈들 좋아라 하게 만든 병맛 영화.	역사/현실고증
뭐 역사를 다룬영화니 역사왜곡이느니 어쩌구하는 인간들많다 근데 영화는 영화일뿐이고전쟁중에서의 시점은 스파르타시점이니 그 시점에서의 페르시아가 그렇게보인다는 식으로 꾸민건데(적군이고 스파르타 입장이니) 그냥 영화로봐라 영화로 무슨 역사공부하냐?	역사/현실고증
역사적 사실을 정확하게 전달했다고는 말하지못하겠으나예술에 대한 정신이나 마음가짐을 중점으로두고 이루지못한, 이루지못할 사랑을 마지막까지 예술로 표현했다는점을 높게평가한다. 작품속 베드신을 욕하지마라. 영화에서말했듯 예술을 쓰레기같은눈으로 보고평가마라.	역사/현실고증
인간 조조만 있다. 고증은 없고 스토리도 없으며 구성과 연출 영상까지도 저질이다.	역사/현실고증
이걸 보고 고증을 기대한다면 전 김치 전사를 보고 이국심을 가지겠습니다.	역사/현실고증
아더왕 전설의 배경만 현실성 있을 뿐 그 외의 연출, 소품등 다 졸작중의 졸작. 로마군이 영국에서 철수한 5세기 경에 중세식 갑옷? 켈트계 선주민이 투석기? 웃기지도 않는다 역사고증이 인물,시대상만 반영하면 충분할 것이라 헛짚은 망작	역사/현실고증
어둡고 폐쇄된 동굴에서의 괴물과 사투를 잘 다룬 B급 영화 디센트의 감독에게 로마시대의 철저한 고증 및 규모의 스펙터클을 기대한 것이 아예 잘못이었던 듯... 그렇다고 쫓고 쫓기는 추격전의 스릴이라도 있던가... 어설픈 스토리와 수준 떨어지는 연출	역사/현실고증
사실을 왜곡하고 선동하는 영화 '다이빙벨' 이 영화를 본 아이들, 혹은 대한민국 후손들이 왜곡된 영화를 보고 선동달할까봐 겁이난다. 여기 봐라 수많은 사람들이 이미 다이빙벨은 사기극으로 완전히 밝혀졌는데도 이렇듯 헛소리를 하는 것을 보면... ㅉㅉ	역사/현실고증
줄리아 로버츠 때문에 억지로 봤다. 스토리는 중심을 제대로 못잡고 왔다갔다 산만하다. 집중이 안된다. 반면 복식,고증은 완벽하다. 제작진들에게 박수를 보낸다. 배우들의 연기도 뛰어나고.. 감독의 산만한 스토리,연출이 모든걸 망친 영화.	역사/현실고증
고증을 씹어드심. 이런 장르에는 손을 안대시는 게 나을 듯 하다;;;	역사/현실고증
어렸을 땐 멋모르고 봤던 영화. 크고 보니 거짓선동영화. 미디어가 갖는 파급력은 그만큼 어마어마하다. 나야 깨달았지만, 이 영화를 비롯하여 변호인같은 왜곡영화들을 본 어린세대들은 그것을 숨겨진 진실인양 받아들일 것 아닌가?	역사/현실고증
꼼꼼한 고증! 장대한 셋트, 로케, 인력에.. 훌륭한 배우들로 만든 손빈 스토리인데, 절박함도 감동도 없다. 6각관계를 구겨넣고서 100분으로 줄이니, 부부클리닉이 됐지. 특등급 소고기로 냉동햄버거를 만드는 제작진이 전세계에 깔렸구나! 월드워Z~로다!	역사/현실고증
진실을 왜곡하는 진짜진짜 쓰레기영화	역사/현실고증
역사적 고증도 그렇고 리메이크도 망했고, 쓰레기	역사/현실고증
2014 EBS 국어 문제집 지문에 본 드라마 대본중 일부가 실렸습니다. 그것을 계기로 수능이 끝나고 한창 보고 있는데요. 최고의 드라마이고 한치의 긴장감도 놓을 수 없는 훌륭한 작품이라 사료됩니다. 한글의 우수성과 세종대왕의 업적과 성품에 감탄합니다	역사/현실고증
왜곡된 삶의 형성, 과정, 그리고 치유를 보여주는 수준 높은 영화	역사/현실고증
밀리터리 고증따위는 무시한다.	역사/현실고증
문제있는 행동을 영화기술로 훌륭하게 왜곡한 영화. 사실왜곡은 또 하나의 배교인데... 잘못된 사실 전파로 많은 사람들이 영향을 받게된다면 하나님은 분노할 것이다.	역사/현실고증
1화 보았는데 품계석이 문종대에 있다니.. 관모랑 관복모두 조선후기때의 것이네요 역사고증이 엉망입니다 더욱이 함은정 임요한처 연기 정말 못봐주겠음..	역사/현실고증
역사왜곡 쩐다. 정말로, 다시는 나오지 말아야할 드라마	역사/현실고증
7~8점정도는 되는데 현실왜곡해서 1점줌. 마지막에 말이되냐. 주인공 버프 개사기. 풉... 현실이였으면 되려 개박살. 저런식으로 영화에서라도 일진 이겨보고싶은갚네? 피해의식쩐다. 현실에선 복수하러가서 불구되겠지. 셔틀들을 위한 현실도피영화.	역사/현실고증
비뚤어진 시각교묘한 역사왜곡	역사/현실고증
역사 왜곡 영화.. 그 당시에 이런 무기가 있었다면 지금 우리나라는 분단국가가 아닌 대륙을 통일하고 호령하고 있었을지도 모른다. 영화 자체는 재밌으나 과장된게 심해서 평점 조절용으로 1점준다.	역사/현실고증
자본력은 있어도 고증과 진지함은 없는 작품.	역사/현실고증
정말 일본입장에서 불편한 진실을 영화로 만들기 쉽지 않았을 텐데 역사적 사실들이 담겨있어 좋았습니다. 이 영화에서 지향하는 것은 크게 보면 인류애지만, 일본인들의 시선으로 바라본 재일동포의 삶과 근대 우리나라에 대한 생각을 엿볼 수 있어 좋았습니다.	역사/현실고증
자국민의 역사를 자국민이 왜곡하는 이상한 나라	역사/현실고증
현실을 리얼하게 담았지만.. 또 다른 현실을 왜곡하는 부분도 많음.	역사/현실고증
한국 밀리터리 영화는 믿을 물건이 못된다. 고증도 엉망이고 감독은 지 꼴리는대로 만드는게 우리나라 영화 감독들인데 이런 평범한 군사영화에 뭘 바라는가?	역사/현실고증
역사적 고증을 통한 표현은 좋았으나 영화 자체의 흥미는 최악이다.	역사/현실고증
개연성도 없고 역사적 고증도 없고 지루한 피튀김만 있는 쓰레기 영화	역사/현실고증
심각하게 역사 왜곡...	역사/현실고증
우리 나라 드라마 계가 망해간다는것을 몸소 보여준다. 연기력 쓰레기에 그리 좋은 스토리도 아닌데 이렇게 호응해주는 사람들이 신기할 지경. 왕의 연애 소설이나 다룬 작품. 역사적 사실이 담겨있지도 않은 사극을 봐봤자 몰입도도 떨어지고 말도 안되는 설정.	역사/현실고증
정말 미친듯 웃을 수 있어요~ 몰랐던 역사적 사실도 알게되고~출연자분 스텝분들 고생 많으시겠어요제 8의 멤버 이윤상님 나오실 때마다 웃겨요연기력에 감탄도 하게되고그리고 역시 정말 장동민 최고!!!시즌2 2번째 촬영에 콩이 또 나와서 즐겁습니다	역사/현실고증
미친;; 이거 진짜 평점 왜이래;; 내가 본 최고의 전쟁 영화인데;; 고증을 이래 잘한 영화도 잘 없다;; 어린것들이 도대체 평점을 어찌 매겼길래;; ㄷㄷㄷ	역사/현실고증
역사왜곡 뿐만 아니라 재미가 없어.. 무협영화 좋은 사람만 보셈	역사/현실고증
다시봐도 오글거리고 쓰레기라고 생각한다. 고증이 망한것도 그렇고 스토리도 뜬금없고 개연성 없게 전개되고 액션만 볼거면 차라리 게임하는게 낳지않나 생각한다. 새로운것도 없고 뻔한 클리셰일뿐이다. 유치하면서도 오글거리지만 않아도 좋았을텐데	역사/현실고증
댓글보니까 역사왜곡쩐다고 하는데 이건 이미 아나스타샤라고 거짓주장했던 한 여자의 환상을 바탕으로 했다는데 실제아나스타샤이야기로하면 잔인함...이미 허구를 바탕으로 어린애들이 볼 수있도록 구성한것뿐이었는데 삐뚤게바라보다니..이거말잘만들엇음!	역사/현실고증
미국의 1차 킬링필드의 역사왜곡	역사/현실고증
역사를 왜곡한 영화라고 밖에 볼 수 없을듯...	역사/현실고증
닥추말이필요없다내생의최고의영화다 어쩌면 미래얘기를통해 2차전쟁의 왜곡을 끄집어내는것같다 개강추	역사/현실고증
내가 봤던 사극드라마 중 제일 재밌었는데 왜곡 심한거 빼곤뭐..	역사/현실고증
올만에 쓰레기를 본 소감이군..유아틱 어거지 감동 연출에 대본소 닭살무협역사만화 + 뭔 역사고증을 개판 어거지 시나리오 + 스티붕 유 까지 쓰레기요소는 다 쓸어담아놨다	역사/현실고증
아...대풍수 답안나온다. 사극은 내용보다 역사적고증이더중요하거늘 저게어딜봐서 고련지.. Mbc무신보고쫌배워야될듯 sbs는사극만들지마세요. 대풍수망해라!!	역사/현실고증
머하냐 왜곡 지린다	역사/현실고증
주몽보다 더한 엄청난 역사왜곡 시나리오 작가 어떤 새끼야 한국사 읽어 보기나 했냐?	역사/현실고증
고증 똥망,개연성 부족,사이고 다카모리 미화 3박자가 어울려진 미화 영화.무슨 세이난 전쟁 때 사이고 다카모리 군대가 칼만 들고 싸움ㅋㅋㅋ 대포,총 다있었는데 정부군보다 후달린 것 뿐 그리고 정부군은 보병만 데리고 왔나 카빈기병 어디갔냐? 버리고 왔니	역사/현실고증
중국인 특유의 과장, 허풍... 있어보이려고 안간힘 쓴 노력은 가상하나, 고증과 현실감 떨어지는 설정이 거북스럽다... 도대체 그들은 왜 이렇게까지 스스로를 과대포장하는 것인지...	역사/현실고증
영화도 재미없고 고증도 똥망, 우리나라에 물소가 어딨냐	역사/현실고증
역사의 왜곡과 스토리가 약간 실망스러웟지만 액션과 연출이 워낙 뛰어나 별9개	역사/현실고증
고증은 엉망이며 리얼리티또한 떨어지고 감독은 GP506과 알포인트의 퀼리티를 노렸으나 그건 감독만의 개인적 착각이였다. 다시 연구하고 다시 만들어라. 애초에 여군이 등장 하는 것 부터가 비현실적.	역사/현실고증
크랭크 카메라로 찍은 것 같은 씬만 스무번 넘게 나오는데 보다가 울렁거려서 토할뻔. 영화에 나오는 게이들도 너무 왜곡되고 과장되어 있어서 오히려 감독(혹은 시나리오 작가)이 호모포비아 같다. 마지막 반전은 그냥 반전을 위한 반전 할 말 없음	역사/현실고증
SBS의 역작... 고증에 무지 힘쓴 드라마..!	역사/현실고증
세뇌는 없는 사실을 왜곡해서 강압적으로 사상주입을 시키는게 세뇌고 북한 실태를 다룬게 세뇌면 실제 북한이 저러지 않고 평화로운 민주주의 국가라는거냐 저 아래 han0 OO. 지금까지도 강제노역에 인권탄압에 숙청을 강행하는곳이 북한인데 세뇌는 염병ㅉㅉ	역사/현실고증
재미 하나도 없다 골때리는 역사왜곡 인종비하 적 내용은 예상하고 봤다 거기까지는 괜찮다 그런데 내용이 영... 전편 300이 재미있었던건 오락적 액션과 내용이 맘에 들었는데 이번편 주인공은 지가 무슨 이순신 장군 마냥 고뇌를 하고 있다...	역사/현실고증
영국 귀족사회의 완벽한 고증, 세련된 서사구조, 미결의 여운, 모든것이 완벽하다	역사/현실고증
이렇게 재미없는 애니는 처음 ..역사왜곡 한 애니라는데 나는 너무 재미없어서 십분보고 껏다 지루하고 잠오네	역사/현실고증
재미를 위한다면 10점. 연기력도 다들 괜찮음. 다만 스토리로 따지자면 왜곡된 부분이 있음. 그래도 영화를 보는내내 즐거웠다.	역사/현실고증
역사왜곡에.. 스토리도 빈약함. 작가의 전작이 대왕세종, 불멸의 이순신이었네?뭐지?게다가 김유정 발연기 너무 심함. 아역치곤 잘하는거였지. 아직 극을 이끌어갈 능력은 많이 부족함. 그나마 3점은 박은빈의 명연기 때문에 주는거임.	역사/현실고증
스토리/고증적으로 막장인건 감점요인.	역사/현실고증
해학과 전쟁상황을 제대로 고증한 수작	역사/현실고증
잘 만든 영화가 사람의 생각을 바꿀수있습니다.자신들을 피해받은 나라로 묘사하며 역사왜곡을 하는 이영화는 무섭다.순수한 아이들만 희생되었다.일본은 왜 자기자신들이 한짓을 인정하고 사과하려하지않을까	역사/현실고증
고증이 엉망이면 상상력이라도 제대로 발휘하던가.	역사/현실고증
70년대초반 서울모습을 볼수있는 사료영화.	역사/현실고증
6.25 후 4년이 지난 시대. 사료의 가치가 있다.	역사/현실고증
역사적 사실 고증은 안드로메다로 보내고 뻥칠꺼면 재미라도 있게 만들던가..	역사/현실고증
역사왜곡은 안좋지만. 드라마화로는 잘 봤습니다.	역사/현실고증
역사적 사실과 너무 달라 아이들에게 잘못된 역사지식을 심어줄 우려가 있음	역사/현실고증
좀비영화 주제에 에지간한 한국 전쟁영화보다 고증이 더 좋아서 10점 준다	역사/현실고증
에휴 좀 고증 안챙김? 한반도의 공룡은 옛날 꺼니깐 이해하고이건 뭥미	역사/현실고증
스토리를 지나치게 미화하고 왜곡하다. 기왕에 건드릴꺼면 해피엔딩으로 끝나게나 하지 주인공 불쌍해서 우짜노.	역사/현실고증
본격 다큐멘터리 영화가 애니가 되는 영화.... 우리나라는 재미만 있으면 고증은 상관없다는 것을 알게 해 주는 영화....다큐라 읽고 애니라 말한다	역사/현실고증
엄청난 왜곡 심해...	역사/현실고증
원균을 미화시킨 이유는 아마도 부끄러워서 그랬을꺼에요 고증도 중요하지만 100퍼센트 똑같다면 다큐멘터리랑 다를게없지요	역사/현실고증
성삼위이신 예수의 측면이 아닌 연약한 인간화를 부각시켜 왜곡의 소지만 남겨두었다.	역사/현실고증
역사적 배경을 떠나 자신의 뿌리를 잊고 자문화의 소중함을 잊은 채 서구문화에 대한 맹목적인 동경은 종속적인 문화로 변질된다. 그 결과 스스로 빚어낸 오리엔탈리즘. 한편 영화 아바타의 느낌과 상당히 유사함.	역사/현실고증
하나님에 대한 성품을 완전히 왜곡한것 같아요.	역사/현실고증
역사적 사실과 너무 달라서 재미 없었다..동귀비 죽인건 한참 전 일이고 극중 시대는 조조가 60살이 넘었을 때인데.. 너무 젊게 나옴	역사/현실고증
너무 허구적이고 사실을 왜곡한영화.야인시대보다 못해	역사/현실고증
다들 역사왜곡이다 말이 많지만, 좋은 사극인가를 떠나서 좋은 작품인것은 분명합니다. 작가가 글을 쓰는데 있어서 역사의 어느 한줄에서 영감을 얻어 본인이 하고 싶은 이야기를 하려는건 자유에요.배우들 연기도 저정도면 정말 최상...	역사/현실고증
스테로이드에 관한 왜곡적인 시각과 많은정보들을 간단하게 풀어내서 정말 좋았고 한편의 영화를보듯 정말 재밌게봤던 다큐	역사/현실고증
단돈 몇천원으로 이런 작품을 볼 수 있다는 것이 감사할 정도.. 고증 재현 연기 연출 무엇하나 빠지는 것이 없으며 지금 현시대를 살아가는 우리에게 던지는 메세지또한 매우 묵직하게 다가온다	역사/현실고증
일루미나티식 역사왜곡 사극ㅋㅋ드라마 중에 진영 내의 연개소문 뒤에 붙어있는 시는 모택동이 중국의 영웅들을 찬양한 시여서 가십거리가 되었고, 연개소문의 눈에 진하게 그렸던 검은스모키화장과 삼족오 암시는 일루미나티가 가장 이용하기 좋은 함정이었죠.	역사/현실고증
영화의힘! 엔딩신의왜곡된역사설명과대비되어나오는희생자들의이름..훌륭한연출!	역사/현실고증
6..25 거제도 포로수용소에 왠 ak자동소총 고증부터 다시해라. 손발이 오그라드네	역사/현실고증
건국 이후 대한민국에서 만든 드라마 중에서는 제일 잘 만든 드라마라고 생각한다. 스토리와 시대고증이 최고였고 다양한 연기가자 적재적소에 배치되어 연기의 리얼리티를 잘 살려주었다. 특히 복태엄마!...	역사/현실고증
이거 왜곡이 있어도 요즘사극들보다는 낫습니다.	역사/현실고증
한복만 입힌 현대멜로극 고증은 바라지도않지만 옥의티나 주연들 발연기...	역사/현실고증
특징 잘묘사했다느니 하는애들 뭐냐. 고증이 완전 개판인데	역사/현실고증
진실은 거짓과 왜곡과 축소를 이길 수 있습니다.	역사/현실고증
아무리 영화라도 어느정도 고증을 해서 현실적인 요소가 반영되야 하는데, 만화같은 엉터리 장면들 투성이라 실소가 절로 나온다. 오타쿠들이나 손뼉치며 좋아할 법한 영화	역사/현실고증
민주화의 탈을 쓴 왜곡된 역사을 진실인냥 받아들이지 말기를....	역사/현실고증
지나친 왜곡은 곤란.. 김치양... 강조..천추태후..	역사/현실고증
B급 컨셉이면 B급답게 그냥 웃기려고나 할것이지(그나마도 안웃기지만) 역사왜곡에 훈장질까지 아주 대단한 영화. 손예진은 사람은 그렇게 잘죽이면서 고래는 왜 못잡나? 물레방아로 죽인 사람이 이성계보다 많을듯	역사/현실고증
아... 이 동사서독이 예전 그 동사서독이였나?! 이제 더 이상 창작자의 표현의도를 왜곡하는 가위질은 이땅에서 사라지길..	역사/현실고증
명량이라 비교도 말아라. 두 작품다 역사왜곡이 있었지만 명량은 영화이기에 가능한 전투씬을 했을 뿐 내용은 드라마 한편보다 못 한다	역사/현실고증
전투씬은 용의눈물만 못하고 특수효과 안습 우리스스로 역사왜곡	역사/현실고증
퇴폐적으로 면모한 로마를 이보다 더 자극적으로 고증할 순 없다.	역사/현실고증
왜곡된 순수함이 가지고 올 수 있는 비극.	역사/현실고증
설경구. 박해일 연기력 소름돋는다. 역사적 배경.사회적 배경을 잘 아는 세대에게 훨씬 다가갈 영화.	역사/현실고증
고증을 초월한 최고의 사극 명작. 지금까지의 모든 사극 작품들 중 작품성에서 이를 따라잡은 것은 아직까지 못봤다.	역사/현실고증
이 영화에서말하는건 전쟁은 누구를위한것인가를 표현한것같은데 일본이피해자라고 잘못이해한사람이 있네;;민간인이 주인공인데 뭔 역사왜곡,우익이야	역사/현실고증
잘 다루지 않던 병자호란에 대해서도 관심을 가지게되었고 각본, 배우, 미술 등 나무랄 것이 없는 드라마입니다. 일각의 역사왜곡과 자극성에 대한 비판은 드라마의큰틀에서 볼 때 문제가 되지 않을 만큼 훌륭한 드라마입니다!	역사/현실고증
1941년이면 2차 겨울전쟁 시기인데, 당시 참전국이 아니었던 미국이 나치 독일과 동맹인 핀란드를 돕기 위해 군대를 파견했다는 배경스토리 자체가 너무 허술하다. 뭐 애초에 고증을 따질한만 장르는 아니지만... 그건 둘째치더라도 애초에 재미가 없다.	역사/현실고증
역사왜곡/고증문제는 논외로 치고, 최고의 정치사극이 아닐까 싶음. 정치에서 선악이란 없다, 정치판에서 영원한 적은 없다란 말을 가장 완벽하게 표현해낸 드라마인듯. 모든 사건의 중심이 각각의 정치세력이 추구하는 가치관의 대립이란것에 촛점을 맞춘 걸작~	역사/현실고증
